Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_dissimilarity,Gravmap2016-grid-grv_cscba_mean,Gravmap2016-grid-grv_cscba_std,Gravmap2016-grid-grv_cscba_dissimilarity,Gravmap2016-grid-grv_ir_mean,Gravmap2019-grid-grv_cscba_1vd_mean,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Gravmap2019-grid-grv_cscba_1vd_correlation,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_fa_std,Gravmap2019-grid-grv_fa_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_correlation,AlOH_Group_Composition_mean,AlOH_Group_Composition_correlation,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_std,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_correlation,Ferrous_Iron_Content_in_MgOH_mean,Ferrous_Iron_Index_correlation,Green_Vegetation_correlation,Gypsum_Index_correlation,Opaque_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Quartz_Index_correlation,Silica_Index_dissimilarity,Silica_Index_correlation,Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,IntrusionsBndys_Esk,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Tabberabberan,RockUnitBndyFaults_CSP,RockUnitBndyFaults_LAO,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,Intrusions_Delamerian_Diorite,Intrusions_Delamerian_Felsic igneous rock,Intrusions_Delamerian_Mafic igneous rock,Intrusions_Delamerian_Null,Intrusions_Esk_Felsic igneous rock,Intrusions_Esk_Granite,Intrusions_Esk_Granodiorite,Intrusions_Esk_Monzonite,Intrusions_Esk_Null,Intrusions_Esk_Phaneritic igneous rock,Intrusions_Esk_Pyroclastic rock,Intrusions_HunterBowen_Granite,Intrusions_HunterBowen_Null,Intrusions_HunterBowen_Tonalite,Intrusions_KanimblanTablelands_Granite,Intrusions_KanimblanTablelands_Granitic rock,Intrusions_KanimblanTablelands_Igneous rock,Intrusions_KanimblanTablelands_Null,Intrusions_KanimblanTablelands_Porphyry,Intrusions_Tabberabberan_Dacite,Intrusions_Tabberabberan_Diorite,Intrusions_Tabberabberan_Felsic igneous rock,Intrusions_Tabberabberan_Fine grained igneous rock,Intrusions_Tabberabberan_Gabbro,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Monzonite,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Porphyry,Intrusions_Tabberabberan_Sandstone,MetamorphicFacies_Benambran_Amphibolite facies,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_Delamerian_Amphibolite facies,MetamorphicFacies_Delamerian_Greenschist facies,MetamorphicFacies_Delamerian_Null,MetamorphicFacies_Delamerian_Subgreenschist facies,MetamorphicFacies_Delamerian_Upper Greenschist,MetamorphicFacies_Esk_Null,MetamorphicFacies_Esk_Subgreenschist facies,MetamorphicFacies_HunterBowen_Amphibolite facies,MetamorphicFacies_HunterBowen_Greenschist facies,MetamorphicFacies_HunterBowen_Null,MetamorphicFacies_HunterBowen_Subgreenschist facies,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Olarian_Amphibolite facies,MetamorphicFacies_Olarian_Granulite facies,MetamorphicFacies_Olarian_Greenschist facies,MetamorphicFacies_Olarian_Null,MetamorphicFacies_Tabberabberan_Amphibolite facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,RockUnits_BlanchetownClay_Clay,RockUnits_BookpurnongFormation_Clay,RockUnits_CalivilFormation_Gravel,RockUnits_CIP_Igneous rock,RockUnits_CSP_Sand,RockUnits_CUR_Iron-rich sedimentary rock,RockUnits_DLO_Granite,RockUnits_DuddoLimestone_Limestone,RockUnits_EttrickFormation_Sand,RockUnits_GAB_Sandstone,RockUnits_GeeraClay_Silt,RockUnits_LAO_Granite,RockUnits_LoxtonSands_Sand,RockUnits_MurrayBasinQuaternaryCover_Silt,RockUnits_NEO_Sandstone,RockUnits_PMIP_Trachyte,RockUnits_PTB_Sandstone,RockUnits_RenmarkGroup_Clastic sediment,RockUnits_THO_Igneous rock,RockUnits_WDB_Sandstone,RockUnits_WinnamboolFormation_Calcareous sediment,label
-1.1654345014867868,6.051407519407464,-0.21145432404994605,-0.27892786074001047,0.38554511066810687,0.4663672357435205,3.112837535179408,1.5727017290329104,0.5709576691609433,-0.6337377848304194,-1.77658719619479,-0.5210983340972154,-0.6506804041054415,0.6641944242356516,1.9929854537025748,0.5952819640121945,0.8132319571172092,1.6973977545622516,-0.16277756813604036,-0.08222540189043001,0.5776751872004294,0.36224580089318,0.6730438169009668,0.21495358327948907,-0.40725338430107155,0.05250509689644794,-0.19503559656057431,0.43802953443907733,-0.1249777373437182,-0.11578295995458823,0.30492237267363165,0.8659535808903812,-0.0920142506575807,-0.7130934657456881,-1.044514152130717,0.713736606579099,-0.1435270911922811,-0.16963475049214366,0.2731924250904612,-0.6248607222115781,-0.6275756319547865,-0.8837156140136431,0.36358355571499534,0.9498831373768247,-0.7070523244451817,1.1589402540030223,-0.14197851086422303,0.01228866537377002,-0.6649511923134297,0.2599021223308813,-0.06595780416427098,-0.07083765163061928,-0.5988323415410093,0.8893786186241754,-0.45834421611698606,0.08259280728400088,-1.345461501109368,1.2653590666171763,0.2897807356002122,0.07820887076192815,-0.08221558269660148,0.006368168049641866,-0.5619453272070728,-0.7522887634376112,0.4267446527512274,0.7194166736603049,-0.6276190147473646,-0.5301747144739374,-0.588109865266169,0.6513832383946209,0.1966956572284474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.2799665716024213,-0.29870602861612583,-0.7132366373926712,-0.8441980460055488,-0.19072623597253394,-0.6759211655120808,-0.11337299163361725,-0.17654185684984247,-0.30409242452539353,1.0992854431084311,-0.9160165129788158,-0.3235884946745448,-0.44093997985695915,0.045727908965404025,-0.11305318916298558,0.08887253611245471,1.4896258273094798,-0.2475661070842624,0.7142988371385471,-0.854815577703997,0.46208771297586293,-0.6665551996386021,1.566037928165199,0.49712324088296,0.6397550596507748,-0.05090907116589433,-0.22788083224483166,1.2412189372897666,1.498359495007352,-0.4098293133008861,-0.4911702063986827,0.9161588633160764,0.984027878093921,-0.9368727509727769,0.36402468483823264,-0.3805252907787189,0.5087967761563558,0.38191488053188505,-1.042455911247956,-0.9279470238453733,2.518703216325155,-0.6008598199259695,0.2439761674508022,1.382756583666122,-0.06069270100206761,1.3176806158447691,0.16129294792030208,-0.2647801384502587,-0.5233722263133875,1.0023845824175917,-0.44358265440542977,0.36133227273578744,-0.2859376492601972,0.5606282203743771,-0.2698717138857791,-0.49953467498045084,-0.33190808816211625,-2.119838006028071,0.8152312149076484,-1.4930350133909351,-0.7335256382817171,0.3867915549192027,-0.6462447437052872,0.20345722445052106,2.289828217311458,-1.2512195922365783,-0.8694471819152126,-0.5301747144739374,-0.60299736033055,-0.18935459014475714,-0.9564847347970602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.2536192585089605,-0.27810088244290176,1.1934168942928474,-1.2175860461151928,-0.6845943091688043,-0.5989715843663955,-0.007682185079111446,0.5506889556195896,-0.7760215558546031,0.15849085493031914,-0.8246239962754979,0.7341151967581847,0.16791519372232547,0.014104932820507496,0.3451616292717347,-0.292668813675019,1.3903547377878116,-0.5179799839345347,0.05112974048626917,0.6278893642035172,0.7100540660464998,-0.2779870795411949,-0.29680045782595355,0.6841652412594188,0.6776011651437412,-0.07069992273577504,0.14756954389007257,0.5843458351820956,0.8801010193841576,-0.12248032808937229,-0.4679321977413767,0.3449828241251865,-0.10979533061029609,-0.4659954410083012,0.7260124961470831,-0.29228198251172005,0.48952638210153887,-0.06877522377682803,-0.8536102529824355,-0.9250923810270811,-0.47095031733537385,-0.5883621662365143,-0.2097636244895824,1.4065054170596831,0.28913403716997854,0.7627684691796702,0.5646904182901644,-0.2770037642942874,-0.532502975277236,1.6108165488647792,-0.18774805760295263,0.9865018154698371,-0.46083174357647266,0.5334562982665361,-0.588182737486148,-0.6483306966849485,0.3082544971037874,-2.052096563464045,0.6735922714443866,-1.5410600582712342,-1.2048947583500837,0.3464436199481888,-0.6462447437052872,0.18542428128282043,2.341580538549242,-1.277320734831239,-0.8694471819152126,-0.5301747144739374,-0.60299736033055,-0.18935459014475714,-1.0198462947984617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.8069231105329364,3.17698976584704,-1.2564614590863412,-0.22805506199642936,-0.7810424955671407,-0.49802284469191765,1.2049628247539603,1.6417536931976762,-1.1295531826421965,-1.2913583729346558,-1.8598252907836557,-1.2049698013568875,-0.38926480286820464,0.72929890042803,-0.6607508263015266,-0.7366442025186268,0.6068315118216493,0.1831418552495449,-1.3370101686339648,-1.454218172112099,0.17616847396404556,-0.6410779928657502,-0.6647714897329591,0.44012753112618136,-0.6804712682728595,-0.5283796253786114,0.26903407054736383,-0.15675616208893933,-0.4588044016900785,-0.5789431740757581,2.1295931304702806,-0.4845927701204716,-0.4544423706400515,0.05562129144106878,-0.6682166048974285,2.056006120157869,-0.5279506398551368,-0.24033773926536595,-0.22433511109429266,0.5724427179591014,-0.4862441646167293,0.10548628274553082,0.11880658785957356,-0.7419532671414506,-0.6846965350221837,0.9766026066039877,-0.8692696981818567,0.5628610470290609,-0.5167962317781499,0.474597100484676,-0.47509726592593615,-0.4422112653616584,-0.4957268522739684,0.7472485645216302,-1.0870342779303817,1.7508819777854243,-0.6009886367185158,-0.6077078897704582,-0.10925730013042079,-0.3149093777329305,0.24086357446808815,-0.696838698588031,-0.5619453272070728,-0.6440911044314075,0.20938490355253367,1.4763498089054652,-0.437611169115484,-0.21608120054576604,-0.588109865266169,0.07896599343163994,0.8176389452421822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8161575754558718,1.8947302735784775,-1.003930490933466,-0.42195568067715844,-0.6825812605725882,-0.43244581008226246,1.5757879328748736,1.8215947264495802,-0.5439719377349619,-0.7834208711552673,-1.8498353331685835,-0.8594233470825502,-0.9549560050804125,1.1221933199480871,-0.8369737838677788,0.6841217973644693,1.0578453329696127,0.5904279073945624,1.2947834464209886,-1.7726770851424425,0.8593902484042782,-0.7292572405544299,0.8700771020405013,0.2354092455563019,-0.7970531211813878,2.8662067013570334,-1.309781100975542,0.03553983381369144,-0.6199036695676303,3.3549420378942933,-1.4609356598473975,2.8546648551789713,1.2601890811445013,-1.4853064353972192,3.0329117036942477,-1.3965122033857666,-0.5115659659936197,1.6086246310292187,-1.3956435292917266,0.5745836735506851,-0.3141374048515363,-0.020703104239198696,-0.053301635351173125,-0.539706140888787,-0.09389423464767924,0.7171674093611977,-0.6227950577076651,0.6637059437903227,-0.3937804749622519,-0.12387534742173864,-0.47273543004731083,-0.4313138161302313,-0.49327281023904357,1.3351772967231372,0.7826389585483687,1.5841023309411442,0.4294432783775398,-0.399182122798713,-0.21978907618897806,-0.22820557495341193,0.26174790320643443,-0.7832985592402039,-0.5244789198745331,-0.6801569907668087,0.3128895460281021,1.4894003802027957,-0.12668923989967934,-0.5301747144739374,-0.588109865266169,-0.24301870686003665,0.8049666332419019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.212764475887228,5.8513210870260774,-0.36500030822790447,-0.2668174604630322,0.725774035229171,0.388179204158028,3.500495039598767,1.3196568730113956,0.48198158859359697,-0.504938428396629,-1.7247128278977235,-0.7337946984281966,-0.7181621058201707,0.560014915802721,2.828538133900942,0.5666383905384135,0.6723371283168034,1.5946602890287613,-0.41901481909785543,0.2807062339396886,0.4814739824421692,0.6382970935694617,0.6828595698666041,0.2736584517363581,-0.3715042165164594,-0.09104826308227267,-0.3344683344262293,0.3872719598512236,-0.1300151493594115,-0.2561087684929512,0.5567361328999163,0.8754125471444992,-0.11323682995598446,-0.9275017531977668,-1.1888242008602083,1.1386832033319378,-0.17254259220082988,-0.2671783475620263,-0.13739043431342918,-0.6375968144867308,-0.5787826137210458,-0.758385728955116,-0.13842639070144455,1.1162028866206297,-0.8161174741243423,1.1846432509158735,-0.6266939055684126,-0.04068037708914135,-0.4927279841898938,0.30118623870955585,-0.07603257009718861,-0.06624924110099578,-0.6313364829469886,0.9252097247004506,-0.7454136925105503,-0.0038764040045404396,-1.2657919022223139,1.1927442927580725,0.26476773549000526,0.10478801589099979,-0.05864612323653305,-0.005159813370647865,-0.543212123540803,-0.7342558202699105,0.40604372425611374,0.7455178162549656,-0.6621658957713429,-0.5301747144739374,-0.60299736033055,0.669271277299714,0.20936796922872772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6673031563851641,1.513684881163432,-0.320576324456029,-0.5798260170896882,-0.7638001400662398,0.7891133720234835,4.4393901286143,1.8659540578592255,0.31897740899421706,-1.4421883659176167,-1.1536781384037627,0.7860108777507623,0.18068200215484023,0.683197066335963,-0.058566800890205814,0.552316603801524,0.8641692700449413,0.6648607734803887,1.153119239391437,-0.1783059333854828,1.698360619085517,-0.8252187326173034,1.4990035176681524,0.18811702640330333,-0.3504747896703635,-0.6725090570931691,-0.45380014784737355,0.35457448510453793,-0.47405030250127805,0.27234546957084405,0.7252317291596901,-0.7362497799992249,-0.2767080488761216,0.7807511934420954,-0.21109330348077307,0.5484254884989695,-0.24859090718145202,-0.0740254457154343,1.1020576283868642,-0.32929528155545507,-0.5880092803944109,0.5738918294511015,-0.3297178073727387,-1.0211890727210915,-0.5122606482006453,-0.06363699113377731,-0.49726310369890264,-0.30960009415593787,-0.5151782856781508,-0.02462149223961913,-0.4708032935179684,-0.47318296555143796,-0.5041433368786924,-0.4292060849826563,0.7504752323340008,0.20207305650036084,-0.42113124407418756,1.5319898957865714,0.3653692340191734,0.17139628641275675,-0.12490090689834006,0.11012000083224945,-0.6368781418721522,-0.806387592940713,0.45779604549389796,0.6280626745789923,-0.40306428809150563,-0.5301747144739374,-0.588109865266169,0.669271277299714,0.1966956572284474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.33455853808096686,-0.007266132204586282,-0.8694659494494674,1.4883953273405195,1.8715646215293715,-0.524867628030338,-0.08306745082681881,-0.11338990228143353,-0.424150815904267,0.03653827923264891,-0.9213282076693146,1.2211139531094546,0.07885150632405608,0.11630114107888738,0.7790631327377487,-0.16354895512524056,1.3355070438261452,-0.7885325211706684,-0.17886294622505142,0.9548215036332067,1.055946691148959,0.13147670482145923,0.04387799266439528,0.6648651489438058,0.9003597054617217,1.2943113468094583,-0.47269270818054426,0.22246867849193117,0.5756531239676548,0.3090215331660977,-0.4274786720085855,1.0562243251558812,0.8509565700606859,-0.6984659027810761,-0.0022075396685452497,0.05367582082752693,0.35927250617292883,-0.10221084770163177,-0.3308320162334476,-0.9250923810270811,-0.463497247950224,-0.5428769581155686,-0.4887874875404974,0.9634333783642002,1.0273881902400526,-0.1657349496072167,1.7551440776821692,-0.30960009415593787,-0.5233722263133875,0.5519991029143239,-0.12266710156116901,1.9627710632035524,-0.34485688516764407,-0.673454791402581,0.22458713182244688,-1.1821733772042318,-0.40829554895220166,-2.0170808464149164,0.4939720996917559,-1.641712690554917,-1.3747123979432876,0.3176236663974643,-0.6275115400390173,0.13132545177971858,2.4140337882821394,-1.2120678783445873,-0.8176268603792451,-0.5301747144739374,-0.60299736033055,-0.31457086248040933,-1.1085524788004237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.3969073160443934,1.8022809287391763,-0.7457347194808222,-0.013495176394029078,-0.08163069057317555,-0.8114331277836092,-0.21410860699305648,-0.17785297009347803,-0.4950944108099655,-0.6029084742421515,-0.4619382701152116,0.013001027143096077,0.5542631346206116,-0.19605190719032964,-0.09338056860414029,0.48339300513023736,0.6266776487138843,1.0907317721411258,-0.47968773645114854,-1.167803934099015,1.1637261387924802,-0.188654339836599,0.690999462569818,0.8303839275878103,1.0559707728635752,0.4285312767242019,0.763081940142527,1.8800541225679026,1.0037863550710826,2.2802802208379864,1.2049342836995998,-0.2392902452637116,0.5994403262133865,0.02685495015134267,2.239145801207786,1.406748391893605,-0.5091407522019448,-0.1964385151260775,0.7529734428572255,-0.9023650253184411,-0.48624023425541923,-0.4190237651305333,-0.4887874875404974,0.47213582037233337,0.2536086099233387,0.15691031133104238,0.26786449077484875,-0.2770037642942874,-0.39157880994309563,-0.62144728286342,-0.6379985827923839,-0.4946910915782442,-0.5015952724827202,-0.091796502764421,-0.25654702261716245,-0.7419440878235403,-0.3988270492576927,0.40436917835200553,2.0359926812480573,0.8458966170243543,0.12552610116049517,0.8594387931510812,-0.664977947371557,-0.986717024617719,1.0477725076046374,0.28874782084840317,-0.23032988297161422,-0.21608120054576604,-0.60299736033055,-0.7438837962026449,1.0457405612472275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6493053526233298,0.9684781633373315,2.212187045625046,1.5698584517865857,-0.03785020301388892,1.5342540973532917,0.3165789040815363,2.2343768793206027,0.39324277757442855,-0.8482331684511715,-0.6721607141431513,0.06630288594553337,-0.12602537185489301,3.5267670211393964,1.6103240094517122,3.748536603223522,1.9016254544702154,1.1221011724787575,1.66023194861873,-0.590308349606577,-1.7164862030836705,0.3123555519478384,3.745853312363816,-1.8916751840151216,-0.20643093645836372,1.0883192438497014,1.2985110702705063,0.5763454467180561,1.2003406176003883,1.5942783704606645,0.8231917252990225,0.3253372788281768,-1.403799084588648,-0.3953382635394203,2.0805866510281152,0.6875090335407932,5.165261941308569,-1.4595313825663794,-0.6248887677323884,-0.9402246568001686,-0.4704685352391172,-0.32320829669938894,1.4402420154831324,-0.24174560806871165,-0.82890543654142,-0.5576887112032105,-0.814925990569868,-0.05733229382050465,-0.5394147414720091,0.12527622226718527,-0.5037328979440107,0.7324267535198506,-0.5044281398205925,-3.713126956873047,-0.29272411488369715,-2.09638204698137,-0.4091349371654189,-1.7328807649056153,-2.0588546130263237,-1.9535373097062598,-1.0276356709294263,-1.4634494630372974,2.163735806235192,2.5297068930838993,-1.1465259128774117,-1.2903713061285693,2.4988737179226708,-0.5301747144739374,2.3000641772237223,0.8302636274455525,-1.121224790800704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
