Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,Green_Vegetation_correlation,Ferric_Oxide_Composition_mean,Gypsum_Index_correlation,Ferric_Oxide_Content_dissimilarity,AlOH_Group_Content_correlation,Ferric_Oxide_Content_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,AlOH_Group_Content_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Silica_Index_mean,Ferric_Oxide_Composition_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Ferric_Oxide_Composition_std,FeOH_Group_Content_mean,RockUnitBndyFaults_CSP_Geological boundary,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Silica_Index_dissimilarity,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Opaque_Index_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Ferric_Oxide_Content_std,Silica_Index_correlation,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,RockUnits_CSP_Clastic sediment,RockUnits_LAO_Ultramafic igneous rock,RockUnits_CSP_Null,RockUnits_LAO_Sandstone,RockUnits_LAO_Serpentinite,RockUnits_LAO_Granite,RockUnits_CSP_Saprolite,RockUnits_CSP_Silt,RockUnits_LAO_Granodiorite,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Shale,RockUnits_LAO_Basalt,RockUnits_LAO_Dacite,RockUnits_LAO_Igneous rock,RockUnits_CSP_Ferricrete,RockUnits_CSP_Sand,RockUnits_LAO_Andesite,RockUnits_LAO_Conglomerate,RockUnits_LAO_Limestone,RockUnits_LAO_Mudstone,RockUnits_LAO_Phyllite,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tuff and lapilli tuff,label
0.0030984607260493,-0.0273891567549815,-0.0154683364745584,109.05835723876952,-0.0231530178303181,50.720238095238095,-0.0350505500686638,-0.0920658586990634,35.791666666666664,1.3253333568572998,1.9009205102920528,13.767885208129885,5.437665939331055,-0.0173595945566732,0.3345158696174621,52.05961990356445,14.300926208496094,0.1405835598707199,0.0103955215472452,8.773131370544434,36.74107142857143,34.41964285714286,-0.3117986619472503,0.0069941818542987,-0.0195343848317861,-0.0014903129657228,35.863095238095234,42.49909210205078,0.1043979913093163,0.2931043679807464,23.70833333333333,34.98809523809524,0.1871644693528825,0.2364198043541846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0003934302805983,-0.0410942352411043,-0.0238013922255456,121.00265502929688,0.016757349224292,65.87202380952381,-0.0651573205597372,0.0329783270416314,22.99404761904762,9.876343727111816,2.110557079315185,11.85698699951172,23.872678756713867,0.0563939525614147,1.241302728652954,43.3687744140625,37.62600326538086,0.7367021441459656,0.0115807252193601,4.532825469970703,28.01488095238096,51.38988095238096,0.3624585568904876,0.0330868231244224,0.0377711839973926,-0.0380907321372794,18.026785714285715,50.78478240966797,0.0416770751077269,0.0599212989482209,17.090625000000003,39.57142857142857,0.0198852029262455,0.0763396539164498,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0915162845038208,-0.0655683465565837,0.1338435408719381,36.94960021972656,0.0452106121539889,44.63988095238095,-0.0458132278947594,0.1459993137691702,49.78869047619048,6.818918704986572,5.748595237731934,13.320927619934082,13.289124488830566,0.1610909883433506,0.0624001212418079,50.1435661315918,47.91133880615234,0.2838196158409118,0.000227436991967,12.877676010131836,38.63690476190476,34.41964285714286,-0.4759827852249145,0.0158321209226289,-0.0077994298189878,0.0476277481707237,44.12499999999999,51.674434661865234,0.0044388675125593,0.1499126532547177,14.383928571428571,30.375000000000007,-0.0237067143096091,0.0572349849608962,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0405032852532566,0.0397297431424244,-0.008087574768062,93.16180419921876,-0.06665901976734,55.35119047619048,-0.0202189580793449,0.0978455286053242,38.4702380952381,1.594164490699768,4.875190734863281,16.337520599365234,4.14323616027832,0.1191376426417465,0.4639624059200287,53.02057647705078,37.26175308227539,0.0,0.0067212252834442,13.493093490600586,60.50297619047619,31.57738095238095,-0.3720247447490692,0.0019790158905809,-0.0204978752881288,-0.0105178537487757,44.79166666666666,39.8620719909668,0.0098951625472711,0.3697997287321778,12.20535714285714,58.52678571428572,0.2480758183491997,0.3339168805269621,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1223556126415412,-0.1328875681567129,0.1707733887143545,36.41379165649414,0.0938541222144292,41.29464285714286,-0.0399258047880767,0.107261828222954,46.0625,6.413513660430908,4.326107978820801,11.568016052246094,12.517241477966309,0.0879426462367804,0.0708113089203834,50.81011581420898,49.4818115234375,0.2838196158409118,0.0009404505926525,11.078983306884766,48.21428571428572,25.845238095238106,-0.1730068176984787,0.0136410471603229,-0.0030730625148862,0.0061784326562539,45.7559523809524,45.27866363525391,0.076513481028973,0.1110119448456553,33.84821428571429,40.687500000000014,0.1469625269104869,0.1694525679877965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0103912489126049,-0.0122326349795147,-0.0295476564440045,107.7745361328125,-0.052890197817863,50.8031746031746,-0.032159066446985,-0.0221144997018017,34.63392857142858,1.3519999980926514,1.4063880443572998,14.252151489257812,5.787798404693604,-0.0282371493130785,0.3949371874332428,50.93356323242188,18.34576797485352,0.1061007976531982,0.0257317700775511,7.65590763092041,32.336309523809526,32.60119047619048,-0.0962316989898681,0.0001636872357473,-0.0119512667879462,-0.0015898251192368,33.949404761904766,44.18567657470703,0.0544897031501797,0.2198475111950615,13.306547619047622,32.75000000000001,0.2494135139814032,0.1033587098466492,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.102517674464369,-0.1254932177798819,0.0972699196991282,25.64191055297852,0.0949269265174504,28.14285714285713,-0.037113483376957,0.1988287386323396,47.61607142857143,6.301075458526611,3.8523998260498047,10.844320297241213,12.453580856323242,0.1944427943225718,0.1210628598928451,51.13317108154297,44.43451690673828,0.0,0.0001133047116221,12.594613075256348,41.345238095238095,26.178571428571427,-0.0325323641300201,0.0031328800354089,0.0053968606516718,0.0196708684527003,54.46726190476191,36.02688980102539,0.0190884776998034,0.0519981344332193,11.264880952380954,35.226190476190474,-0.0376071234619553,0.0458408794506872,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0195981461814265,-0.0054550918019957,0.0355277309390752,143.12466430664062,-0.0059880239520958,59.56547619047618,0.0245941767222847,-0.0062950193243816,63.78095238095237,19.087533950805664,1.0362976789474487,10.1522855758667,39.75862121582031,0.0689417337551209,0.4814822375774383,44.484622955322266,25.22372817993164,0.4429708123207092,0.0008232846168996,3.1930785179138184,68.29523809523809,59.67857142857143,-1.083451271057129,0.0714983584219833,0.0111882984638214,-0.0074594522890544,70.81904761904762,47.1474494934082,0.0978317401196648,-0.1036683263972237,9.62797619047619,68.55555555555556,-0.114105614585632,-0.0732004982264551,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0014471608263868,-0.0314523689955735,0.0691682369131787,115.03182983398438,0.1433471619483841,60.35416666666667,-0.0724991948579697,0.0499245527076676,47.51190476190476,12.991891860961914,2.206451892852783,11.501959800720217,21.89655113220215,-0.0196274048560102,1.2692031860351562,44.1911506652832,42.945579528808594,0.8670212626457214,0.0003149936481374,5.359776496887207,28.267857142857142,41.53869047619048,-0.3326752483844757,0.03831060656002,-0.0171836987137794,-0.0462512683608813,40.77678571428572,52.8921012878418,-0.0906080078918075,0.2099543881377338,17.538690476190478,36.16666666666666,-0.0540698136254437,0.1457393249708304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0160586733980116,-0.0882147816732232,-0.0298028680845163,107.9920425415039,0.0015462712413177,48.62797619047621,-0.0459970592541774,0.0106192805309799,36.93452380952381,2.1063830852508545,2.0096092224121094,13.065155029296877,6.6366047859191895,0.0061078303998156,0.2947370707988739,53.03360748291016,18.231124877929688,0.4907161891460418,0.0017526684785281,9.434646606445312,32.98511904761905,39.660714285714285,-0.5669248104095459,0.011961624180379,-0.01845633238554,1.0,33.75,40.92962646484375,0.1176908546514978,0.4906868004353928,20.23809523809524,39.336309523809526,0.0037584193907309,0.3032670415590884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0341367752977251,0.0249858706452959,0.1668480125004736,104.17506408691406,0.0217124346037987,51.45833333333334,-0.0277199749858459,0.0236892477234698,32.476190476190474,1.7632979154586792,1.947749614715576,14.233522415161133,5.0,0.0987840715934134,0.3980118036270141,51.20821762084961,26.370773315429688,0.2228116691112518,0.0013375853818046,7.636625289916992,22.369047619047624,32.84821428571429,0.3680975139141083,0.0019642170268374,0.0054198987782001,-0.0037533399583169,31.96130952380952,47.643165588378906,0.0745874005356521,0.3001685400865981,10.785714285714285,25.57738095238095,0.197781796576855,0.3591242358885196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
