Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_dissimilarity,Gravmap2016-grid-grv_cscba_mean,Gravmap2016-grid-grv_cscba_std,Gravmap2016-grid-grv_cscba_dissimilarity,Gravmap2016-grid-grv_ir_mean,Gravmap2019-grid-grv_cscba_1vd_mean,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Gravmap2019-grid-grv_cscba_1vd_correlation,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_fa_std,Gravmap2019-grid-grv_fa_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_correlation,AlOH_Group_Composition_mean,AlOH_Group_Composition_correlation,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_std,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_correlation,Ferrous_Iron_Content_in_MgOH_mean,Ferrous_Iron_Index_correlation,Green_Vegetation_correlation,Gypsum_Index_correlation,Opaque_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Quartz_Index_correlation,Silica_Index_dissimilarity,Silica_Index_correlation,Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,IntrusionsBndys_Esk,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Tabberabberan,RockUnitBndyFaults_CSP,RockUnitBndyFaults_LAO,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,Intrusions_Delamerian_Diorite,Intrusions_Delamerian_Felsic igneous rock,Intrusions_Delamerian_Mafic igneous rock,Intrusions_Delamerian_Null,Intrusions_Esk_Felsic igneous rock,Intrusions_Esk_Granite,Intrusions_Esk_Granodiorite,Intrusions_Esk_Monzonite,Intrusions_Esk_Null,Intrusions_Esk_Phaneritic igneous rock,Intrusions_Esk_Pyroclastic rock,Intrusions_HunterBowen_Granite,Intrusions_HunterBowen_Null,Intrusions_HunterBowen_Tonalite,Intrusions_KanimblanTablelands_Granite,Intrusions_KanimblanTablelands_Granitic rock,Intrusions_KanimblanTablelands_Igneous rock,Intrusions_KanimblanTablelands_Null,Intrusions_KanimblanTablelands_Porphyry,Intrusions_Tabberabberan_Dacite,Intrusions_Tabberabberan_Diorite,Intrusions_Tabberabberan_Felsic igneous rock,Intrusions_Tabberabberan_Fine grained igneous rock,Intrusions_Tabberabberan_Gabbro,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Monzonite,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Porphyry,Intrusions_Tabberabberan_Sandstone,MetamorphicFacies_Benambran_Amphibolite facies,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_Delamerian_Amphibolite facies,MetamorphicFacies_Delamerian_Greenschist facies,MetamorphicFacies_Delamerian_Null,MetamorphicFacies_Delamerian_Subgreenschist facies,MetamorphicFacies_Delamerian_Upper Greenschist,MetamorphicFacies_Esk_Null,MetamorphicFacies_Esk_Subgreenschist facies,MetamorphicFacies_HunterBowen_Amphibolite facies,MetamorphicFacies_HunterBowen_Greenschist facies,MetamorphicFacies_HunterBowen_Null,MetamorphicFacies_HunterBowen_Subgreenschist facies,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Olarian_Amphibolite facies,MetamorphicFacies_Olarian_Granulite facies,MetamorphicFacies_Olarian_Greenschist facies,MetamorphicFacies_Olarian_Null,MetamorphicFacies_Tabberabberan_Amphibolite facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,RockUnits_BlanchetownClay_Clay,RockUnits_BookpurnongFormation_Clay,RockUnits_CalivilFormation_Gravel,RockUnits_CIP_Igneous rock,RockUnits_CSP_Sand,RockUnits_CUR_Iron-rich sedimentary rock,RockUnits_DLO_Granite,RockUnits_DuddoLimestone_Limestone,RockUnits_EttrickFormation_Sand,RockUnits_GAB_Sandstone,RockUnits_GeeraClay_Silt,RockUnits_LAO_Granite,RockUnits_LoxtonSands_Sand,RockUnits_MurrayBasinQuaternaryCover_Silt,RockUnits_NEO_Sandstone,RockUnits_PMIP_Trachyte,RockUnits_PTB_Sandstone,RockUnits_RenmarkGroup_Clastic sediment,RockUnits_THO_Igneous rock,RockUnits_WDB_Sandstone,RockUnits_WinnamboolFormation_Calcareous sediment,label
-0.0171836987137794,1.2692031860351562,17.538690476190478,0.0014471608263868,0.1337567865225002,49096.12890625,10823.1044921875,57.55952380952381,42.66964285714285,0.1280224643148214,-40.1226921081543,41.26215362548828,66.05357142857143,-21.3081283569336,85.4119644165039,47.08630952380952,201.49562072753903,815.5420532226562,38.00892857142856,0.2755001956369328,40.58780288696289,82.20978546142578,48.21726190476192,44.1911506652832,5.359776496887207,40.77678571428572,0.1457393249708304,11.501959800720217,2.206451892852783,36.16666666666666,0.2099543881377338,47.51190476190476,36.535714285714285,-0.0020213037562205,28.267857142857142,0.2544067119482281,0.1464908719062805,34.625000000000014,0.1369089124523524,15.283819198608398,-0.0572410081435626,-0.0724991948579697,0.8670212626457214,42.945579528808594,-0.0196274048560102,52.8921012878418,0.0499245527076676,1.6763925552368164,-0.0475394257240562,0.0691682369131787,0.1433471619483841,4.228116512298584,-0.0462512683608813,58.1815476190476,-0.0196550483395062,41.53869047619048,-0.0906080078918075,3.4946122,1.3577708,0.11003869,-0.2501487,2.65,0.11,0.13,1.59,1.57,0.14,0.0,0.01,1.01,1.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.0045057646930217,0.0658099055290222,12.529761904761909,-0.0817274593034904,0.0558551082976437,4375.5224609375,2540.630615234375,33.73511904761906,31.693452380952383,0.6083562903436116,-27.145488739013672,42.033180236816406,68.10714285714288,-139.62930297851562,38.48300552368164,40.35119047619047,301.1160888671875,-602.20751953125,47.25892857142858,0.0558249971728821,39.64693069458008,29.13678741455078,59.31845238095238,48.2393684387207,11.17956256866455,39.67261904761904,0.139288408537345,14.195305824279783,6.044510841369629,33.42261904761906,0.0685654932935945,47.92261904761904,47.70238095238096,-0.0332603496738817,42.0952380952381,0.0781177938559264,0.1735091507434845,40.56547619047619,-0.0521783670712234,0.6392573118209839,1.0,-0.0406764548537023,0.7453581094741821,48.09553527832031,0.0737376114977296,54.956302642822266,0.0853846293924927,0.2334217578172683,-0.0014903129657228,0.1342514885441677,0.0047144702191226,8.2254638671875,0.0687336430261032,54.90476190476192,-0.0048190920531475,34.50595238095238,0.0169998772969183,-4.1228485,2.3614373,-4.9430213,-1.5060923,3.31,0.02,0.66,3.39,0.06,0.0,0.0,0.0,0.54,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.004128529690206,0.0697147324681282,31.5625,-0.1366682750048975,-0.0109071070162774,7388.099609375,2811.96484375,43.63988095238096,25.77380952380953,0.3476007177918064,-25.767311096191406,46.16217803955078,74.0684523809524,-145.67921447753906,48.69342803955078,35.27678571428572,286.4952697753906,-799.3212890625,40.26488095238095,0.4774113861457592,41.66535568237305,49.181941986083984,36.16071428571429,50.922813415527344,11.38992977142334,39.461309523809526,0.2130281443288523,11.99260425567627,4.582761287689209,36.10416666666667,0.0726926469046277,43.25,36.35119047619049,0.032472981687141,45.64880952380952,0.0923340590670579,0.1727109998464584,35.71130952380953,-0.0250371388379662,0.7771883010864258,-0.0046103566615561,-0.0392704041652033,0.2838196158409118,48.37807846069336,0.1242692009500882,47.74042892456055,0.1325519602422551,0.1697612702846527,-0.0044601247992417,0.1875843723512751,0.0986358283329961,14.007957458496094,0.0044622365970812,54.63392857142858,-0.0298755240296697,32.708333333333336,0.0849652564248916,-3.9704149,2.0908918,-5.097468,-2.4150496,3.24,0.02,0.65,3.44,0.04,0.0,0.0,0.0,0.54,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.0263683907687664,0.7244798541069031,7.107142857142855,0.0089326532877544,-0.0239451933725986,11340.244140625,5925.1220703125,58.5,21.339285714285715,-0.054247114111485,-41.37790298461914,38.59249877929688,68.61309523809524,-8.852744102478027,26.27863311767578,29.37202380952381,171.0966033935547,-288.25,25.625000000000004,-0.1146067375405565,37.31957244873047,30.451086044311523,31.58630952380952,47.42166519165039,3.841097593307495,34.574603174603176,0.2368841920866281,9.50745677947998,1.4171849489212036,31.84444444444445,0.5340224534372743,36.46349206349206,32.77460317460317,0.105289413466653,31.96190476190476,0.4706504109278204,0.1305686235427856,33.86349206349206,0.0654033849440929,73.1352767944336,-0.0097495332246804,0.0387911355163062,0.6180371642112732,22.81756591796875,-0.0163981674943688,50.52104949951172,-0.035114116535535,4.543766498565674,0.0006485549919034,0.0879876003840158,-0.0068550952400883,0.7931034564971924,-0.0083612822429883,56.76488095238096,-0.0691435316159133,61.69345238095239,-0.0115681176461201,-0.720213,0.59556556,-1.1542145,0.37285596,1.43,0.11,0.19,1.38,2.15,0.25,0.01,0.01,0.69,1.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0111882984638214,0.4814822375774383,9.62797619047619,-0.0195981461814265,-0.0106349785044095,13907.5859375,6877.12109375,60.94940476190474,28.68452380952381,0.0865355134262735,-41.22725677490234,39.94142150878906,63.07440476190475,66.3133773803711,22.35184860229492,48.267857142857146,237.522705078125,8.634501457214355,53.3809523809524,-0.2051560703079822,42.88093948364258,25.902162551879883,50.66666666666668,44.484622955322266,3.1930785179138184,70.81904761904762,-0.0732004982264551,10.1522855758667,1.0362976789474487,68.55555555555556,-0.1036683263972237,63.78095238095237,50.56825396825398,-0.1098203629617128,68.29523809523809,-0.0855607862462438,0.1312472522258758,53.77777777777778,-0.1029391091424467,73.23872375488281,0.04808333314759,0.0245941767222847,0.4429708123207092,25.22372817993164,0.0689417337551209,47.1474494934082,-0.0062950193243816,5.068965435028076,0.0406599113162978,0.0355277309390752,-0.0059880239520958,0.8938992023468018,-0.0074594522890544,62.62500000000001,0.0780312025113267,59.67857142857143,0.0978317401196648,-0.25098276,0.38443807,-0.8753784,0.41312793,1.28,0.15,0.17,1.48,2.16,0.43,0.0,0.01,0.51,1.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.017861358821392,1.2312853336334229,16.00595238095238,0.0032291015140692,0.1797497104435866,46035.06640625,11818.31640625,54.11309523809524,41.55357142857143,0.1637211708690716,-39.34043884277344,40.43184280395508,65.39285714285714,-41.239105224609375,104.03062438964844,46.70535714285714,180.744384765625,740.6532592773438,35.30654761904762,0.3786947244126944,39.80473327636719,96.45050811767578,48.33928571428571,45.03337478637695,5.558487892150879,39.24404761904763,0.1183542591819882,11.331753730773926,2.194541931152344,34.85714285714286,0.2546774143295247,47.58928571428572,36.31547619047619,-0.0319521810938866,26.85119047619048,0.3228669004729751,0.1452890932559967,33.57440476190476,0.0778992259279417,14.668435096740724,-0.0408451378868595,-0.0583989344767169,0.3563829660415649,44.92430877685547,-0.0353815904735685,53.22633361816406,-0.0067508928994245,1.400530457496643,0.0084768467106518,0.0727870490455522,0.1396485390454404,4.270556926727295,-0.0581961364314534,58.53869047619048,-0.0422522450260455,40.49404761904762,-0.0821495715227356,3.3312125,1.3099933,0.1955162,-0.2046989,2.63,0.13,0.14,1.57,1.59,0.12,0.0,0.0,1.02,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0090570338070392,0.4092713296413421,16.449404761904763,-0.042827401152162,-0.0216143323330901,61731.64453125,14228.6904296875,61.55357142857142,39.50892857142858,-0.0960519476771419,-30.7293701171875,46.36476516723633,74.19345238095238,-17.67266082763672,39.69712829589844,46.51488095238096,208.9977569580078,62.89112091064453,51.886904761904766,0.2481810418533874,49.710086822509766,20.95177459716797,58.48511904761905,43.80613327026367,5.675379753112793,33.035714285714285,0.094917083585619,11.222108840942385,1.381139039993286,39.78869047619048,0.2846028360298941,34.40476190476192,34.61904761904762,0.2065157905278357,36.44940476190476,0.2277745882990892,0.1421392858028412,35.654761904761905,0.256034868875679,29.564987182617188,-0.0439455656766233,0.091489182510344,0.1618037074804306,19.49545860290528,0.0085097611712612,36.99415588378906,0.0083828297992623,0.0,0.001174798292732,0.0442279548223562,-0.0052787028158408,0.5066313147544861,-0.0114542357520736,45.03869047619048,0.0754993762211584,42.98214285714286,0.0075271499646276,4.094592,1.5021529,0.40972584,-0.33246028,2.83,0.03,0.1,1.62,1.5,0.27,0.0,0.01,1.02,1.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0042928699404001,0.1210399121046066,10.970238095238098,0.2614934867196751,0.3346403016335894,10289.2705078125,2618.432373046875,34.5952380952381,30.187500000000007,0.3137997009707009,-27.22558784484864,48.06329345703125,73.19642857142857,-126.12767028808594,58.36207580566406,36.99404761904762,278.4172058105469,-996.5361328125,37.83928571428572,0.5703699621953002,44.48089218139648,70.30504608154297,40.39583333333333,50.64591979980469,12.628130912780762,54.03571428571429,0.09120652023039,10.7791166305542,3.862954616546631,40.13095238095238,0.0798773380401404,49.06845238095237,46.32142857142858,2.0668585639839367e-05,38.50000000000001,0.1480689128561981,0.1673160791397094,35.35119047619048,0.0500974635103403,0.7771883010864258,-0.0021059090361247,-0.0341530829636295,0.0,43.10678863525391,0.2309081501892652,35.66651153564453,0.2717459952528624,0.0,-0.0014903129657228,0.0947723721081625,0.1225281863455166,23.037940979003903,0.0470815559599332,42.60416666666668,0.0341031365663438,26.25892857142857,0.0088899020301431,-3.8916216,1.7477981,-5.421163,-2.7425148,3.19,0.04,0.62,3.51,0.09,0.03,0.0,0.0,0.47,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.0204978752881288,0.4639624059200287,12.20535714285714,0.0405032852532566,0.0706028935606264,-929.772705078125,2282.017578125,33.717261904761905,29.29761904761905,0.136567278065705,-20.298095703125,43.34713745117188,77.85119047619047,-185.88511657714844,38.92137145996094,45.598214285714285,174.0195770263672,373.3228149414063,34.66666666666667,-0.0331688594155869,45.35820770263672,53.79037094116211,48.4404761904762,53.02057647705078,13.493093490600586,44.79166666666666,0.3339168805269621,16.337520599365234,4.875190734863281,58.52678571428572,0.3697997287321778,38.4702380952381,43.711309523809526,0.1012737019341001,60.50297619047619,0.3660530172370247,0.1313477009534835,34.33630952380953,0.2058638793009057,1.8753315210342407,-0.0097482125092085,-0.0202189580793449,0.0,37.26175308227539,0.1191376426417465,39.8620719909668,0.0978455286053242,0.1697612702846527,0.0413760114799561,-0.008087574768062,-0.06665901976734,0.3076923191547394,-0.0105178537487757,48.40178571428573,-0.0037702147110941,31.57738095238095,0.0098951625472711,1.5571898,4.693222,2.578893,0.15044674,4.13,0.0,0.0,2.19,1.24,0.37,0.01,0.0,0.23,1.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0087993452325463,0.3059506416320801,41.73214285714285,0.2734800811076518,0.0765212399685343,90903.9140625,3644.422607421875,66.57142857142857,40.44047619047618,0.0685717964766265,-23.46820068359375,43.555213928222656,71.1904761904762,526.3414916992188,76.88510131835938,89.02380952380955,361.7961120605469,396.1890258789063,57.23511904761904,0.131033923776549,21.913524627685547,79.6360855102539,86.41666666666664,13.967872619628906,6.476046085357666,51.836309523809526,0.4390769898260063,11.965776443481444,5.339904308319092,52.125000000000014,0.302000882384272,43.08928571428573,22.922619047619044,0.0423365524333019,58.94642857142859,0.250181370203008,0.3663729727268219,20.73214285714286,0.0078351129788738,0.0460251048207283,-0.0044484638943494,-0.0094392222421985,1.96218490600586,28.76860618591309,-0.0372287793710454,30.56968879699707,-0.0287599675266499,1.313807487487793,-0.0067082038031684,0.0573674311017247,-0.0173677369359382,11.6578950881958,-0.0115588972942635,12.30654761904762,-0.0066179604197782,15.214285714285715,0.0088007850785125,-3.252107,-3.1283734,-6.423979,-2.0732348,0.1,3.02,1.95,0.07,0.03,1.95,0.0,1.95,1.11,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
